station_complex_name,borough,routes,route_count,station_geom,line_ACE,line_123,line_BDFM,line_456,line_NQRW,line_7,line_L,line_G,line_JZ,rider_change,emp_change,bus_change,pop_change,women_share_change,med_age_change,college_age_change,young_prof_age_change,med_income_change,med_rent_change,housing_units_change,renter_share_change
Canal St,Manhattan,1,1,POINT (-74.006277 40.722854),0,1,0,0,0,0,0,0,0,6.1434012253684385,12.995055845885851,-3.7651147635942364,-0.40409685427794556,0.6465895137937772,4.934739853388169,-17.287959475256525,-3.1011881699599635,17.05936792418924,41.61899934834552,2.6760313395370066,-1.334875729526086
Canal St,Manhattan,A C E,3,POINT (-74.005229 40.720824),1,0,0,0,0,0,0,0,0,3.475529435606444,12.995055845885851,-3.7651147635942364,-0.40409685427794556,0.6465895137937772,4.934739853388169,-17.287959475256525,-3.1011881699599635,17.05936792418924,41.61899934834552,2.6760313395370066,-1.334875729526086
Canal St,Manhattan,J N Q R W Z 6,7,POINT (-74.00057999999999 40.71870125),0,0,0,1,1,0,0,0,1,5.230893144800429,12.995055845885851,-3.7651147635942364,-0.40409685427794556,0.6465895137937772,4.934739853388169,-17.287959475256525,-3.1011881699599635,17.05936792418924,41.61899934834552,2.6760313395370066,-1.334875729526086
Canarsie - Rockaway Pkwy,Brooklyn,L,1,POINT (-73.90185 40.646654),0,0,0,0,0,0,1,0,0,-9.86117398521201,24.988727567860042,3.061224489795918,3.2031434831356655,1.1334874459785094,2.156334231805922,-7.26928537624231,5.840975406419342,10.821964920325575,9.63375796178344,5.411729857819905,-0.7120406171176041
Carroll St,Brooklyn,F G,2,POINT (-73.995048 40.680303),0,0,1,0,0,0,0,1,0,-6.297106734743496,7.227662295520052,9.35907750067042,8.014942768585577,0.8129094684785954,1.5725518227305137,-18.531937734836283,4.553631009371283,29.936563369689996,23.03856870508872,4.526124585960038,-1.7805184656068729
Castle Hill Av,Bronx,6,1,POINT (-73.851222 40.834255),0,0,0,1,0,0,0,0,0,15.110085227272727,17.823566099189208,7.342328208346408,-0.44728957324366764,-0.4665162295285241,1.642857142857151,-4.771752450980392,2.8139289482940555,10.507711495756396,14.813061997160434,-0.1011957621693067,-0.8500749636668581
Cathedral Pkwy,Manhattan,1,1,POINT (-73.966847 40.803967),0,1,0,0,0,0,0,0,0,-9.716015568689636,8.413855970829536,3.9143903125880035,-0.5872305157723445,-0.3787961679918572,4.780487804878068,-9.327548806941431,-1.5772333093497934,27.71463928559485,17.254901960784323,2.652377762893503,-1.8360360017801391
Cathedral Pkwy (110 St),Manhattan,B C,2,POINT (-73.958161 40.800603),1,0,1,0,0,0,0,0,0,-46.81747927497541,8.133501612677044,3.7674216027874565,0.35629712492554444,0.15724952855451502,4.779411764705882,-7.659269863994274,-0.24727855445653973,24.015481053902516,15.403071017274472,4.024359048412784,-1.1416466813195636
Central Av,Brooklyn,M,1,POINT (-73.927397 40.697857),0,0,1,0,0,0,0,0,0,37.21330275229357,39.34557308484792,22.32111071555714,1.4519704659130466,-0.47282539374117194,2.2421524663677173,-3.296901489737763,14.914537925393228,27.621197125123707,23.202511773940337,4.85171568627451,-0.6126913065717332
Central Park North (110 St),Manhattan,2 3,2,POINT (-73.951822 40.799075),0,1,0,0,0,0,0,0,0,-3.450164293537788,8.343419281751373,3.9388145315487573,1.0478595945858429,-0.02366015244977815,5.052878965922462,-8.583275399741781,2.261959535919022,23.848559606829987,17.41828713280928,4.797465824902119,-0.9603927378162735
Chambers St,Manhattan,1 2 3,3,POINT (-74.009266 40.715478),0,1,0,0,0,0,0,0,0,-7.966475137166803,16.331090821720327,-2.7604630454140695,11.56131750386851,1.055379070740503,4.690831556503192,-14.930634523538778,4.073534765198398,24.470115613012798,59.6983758700696,9.86210083420483,-1.596801610058074
Chambers St / WTC / Park Place,Manhattan,A C E 2 3,5,POINT (-74.008698 40.713581000000005),1,1,0,0,0,0,0,0,0,22.865434550175653,16.331090821720327,-2.7604630454140695,11.56131750386851,1.055379070740503,4.690831556503192,-14.930634523538778,4.073534765198398,24.470115613012798,59.6983758700696,9.86210083420483,-1.596801610058074
Chauncey St,Brooklyn,J Z,2,POINT (-73.910456 40.682893),0,0,0,0,0,0,0,0,1,14.155712841253793,31.958274063537225,17.424975798644724,4.213917685253557,-0.9418224906614925,3.134796238244503,-0.8453417035240406,20.512492460658343,19.91277024808891,17.28589420654912,7.893918988915363,-0.749812179124032
Christopher St - Sheridan Sq,Manhattan,1,1,POINT (-74.002906 40.733422),0,1,0,0,0,0,0,0,0,-3.979753870583565,6.1750004680158,-3.829338951804056,-2.2217137151297037,-0.8463314892806773,2.176339285714289,-7.382796575621688,-3.159538862030495,22.33987972580849,17.548344076461447,-0.009622029198484969,-2.280234935588832
Church Av,Brooklyn,2 5,2,POINT (-73.949575 40.650843),0,1,0,1,0,0,0,0,0,-6.136410046967531,15.844287233963414,12.956360524814603,-0.5699217309239636,-0.22314757120909245,3.214285714285709,-21.894297130403196,5.662880660149117,26.814593118260397,20.94755189351924,1.829535979853324,-1.1397896168681698
Church Av,Brooklyn,B Q,2,POINT (-73.962982 40.650527),0,0,1,0,1,0,0,0,0,-6.293230525002835,15.844287233963414,12.956360524814603,-0.5699217309239636,-0.22314757120909245,3.214285714285709,-21.894297130403196,5.662880660149117,26.814593118260397,20.94755189351924,1.829535979853324,-1.1397896168681698
Church Av,Brooklyn,F G,2,POINT (-73.979678 40.644041),0,0,1,0,0,0,0,1,0,-4.927884615384615,15.844287233963414,12.956360524814603,-0.5699217309239636,-0.22314757120909245,3.214285714285709,-21.894297130403196,5.662880660149117,26.814593118260397,20.94755189351924,1.829535979853324,-1.1397896168681698
City Hall,Manhattan,R W,2,POINT (-74.006978 40.713282),0,0,0,0,1,0,0,0,0,17.49029297564419,16.331090821720327,-2.7604630454140695,11.56131750386851,1.055379070740503,4.690831556503192,-14.930634523538778,4.073534765198398,24.470115613012798,59.6983758700696,9.86210083420483,-1.596801610058074
Clark St,Brooklyn,2 3,2,POINT (-73.993086 40.697466),0,1,0,0,0,0,0,0,0,-11.656338971696535,2.6019793302413907,10.217983651226158,14.917319089778298,1.5579980502280266,0.0,-1.0407993338884263,14.717039163420134,31.06565026371253,34.18708240534521,10.440093407580385,0.5135360346389062
Classon Av,Brooklyn,G,1,POINT (-73.96007 40.688873),0,0,0,0,0,0,0,1,0,18.062360801781736,25.906263528446765,22.13870029097963,6.540257596490084,0.4151120782119766,1.5735641227380015,-8.637279033340791,14.207842447687707,31.26787103276767,26.56917885264342,4.477955450597395,-0.3132506372186983
Cleveland St,Brooklyn,J,1,POINT (-73.884639 40.679947),0,0,0,0,0,0,0,0,1,-10.606971153846153,11.297001361754162,9.296077377753896,4.34140299041677,-0.23334369558924983,6.029106029106019,-13.769164869575492,17.717722586083912,26.437642543951934,14.944216089254263,6.436238120005674,-1.9677970221598118
Clinton - Washington Avs,Brooklyn,C,1,POINT (-73.965838 40.683263),1,0,0,0,0,0,0,0,0,6.413730803974707,17.4314465408805,17.272462925268975,6.2288680769576015,0.6817237026971457,1.9250253292806472,-16.330982331127757,5.991966813722263,30.027362989602064,24.42784871115394,5.229395717946598,-1.2451204622264012
Clinton - Washington Avs,Brooklyn,G,1,POINT (-73.966839 40.688089),0,0,0,0,0,0,0,1,0,-5.081224027200604,17.4314465408805,17.272462925268975,6.2288680769576015,0.6817237026971457,1.9250253292806472,-16.330982331127757,5.991966813722263,30.027362989602064,24.42784871115394,5.229395717946598,-1.2451204622264012
Coney Island - Stillwell Av,Brooklyn,D F N Q,4,POINT (-73.981233 40.577422),0,0,1,0,1,0,0,0,0,0.19731350079684298,43.588531821046,13.188529244747302,8.963470303025895,-0.7842758101378466,-2.228739002932558,-4.4205118961788035,11.01383738807995,23.381823381823384,19.538804859905778,2.6743419080170296,1.3123128318715649
Cortelyou Rd,Brooklyn,Q,1,POINT (-73.963891 40.640927),0,0,0,0,1,0,0,0,0,18.014291086874763,25.882974075152926,8.905810296308559,2.571573818055573,0.04537355001088539,1.6164584864070661,-16.160758715569475,4.715596581946864,24.179936889997798,19.237288135593218,2.162148702710778,-0.3948559914005556
Court Sq,Queens,E G M 7,4,POINT (-73.94503200000001 40.747141000000006),1,0,1,0,0,1,0,1,0,17.35791841925071,6.827383711945603,4.094165813715456,17.64498570701335,-1.3379767654196906,0.2941176470588277,-19.993498049414825,44.88605534454693,38.71282508166815,35.239697224558455,40.65584741509119,-1.114294857938991
Court St,Brooklyn,R 2 3 4 5,5,POINT (-73.991777 40.6941),0,1,0,1,1,0,0,0,0,-7.361819506609764,4.804428865520503,9.822286263208452,11.52961318281526,0.9332499720647092,0.14265335235379248,-5.669756818487169,10.849626942699578,31.10460359643629,28.40975043528729,8.433578256063463,-0.25125215750814167
Crescent St,Brooklyn,J Z,2,POINT (-73.873785 40.683194),0,0,0,0,0,0,0,0,1,-3.074951953875721,7.091855908090407,9.510567296996662,3.1810448823038135,-0.020351105629456967,7.951070336391465,-11.426777585936273,6.724128089502826,18.048461034708573,15.922381711855401,4.519003455173668,-0.25289573456699355
Crown Hts - Utica Av,Brooklyn,3 4,2,POINT (-73.932942 40.668897),0,1,0,1,0,0,0,0,0,-8.797696184305256,7.003709372000726,13.145707160669753,0.11603053435114503,-0.796921006806206,5.425219941348999,-9.654646059912231,9.431661110659403,9.340975389292904,13.212121212121211,6.013276394232802,0.539772822107909
Cypress Av,Bronx,6,1,POINT (-73.914042 40.805368),0,0,0,1,0,0,0,0,0,-4.971369078604893,24.205412907702982,5.9989832231825115,5.515964158942562,-1.0320812956344683,4.663774403470705,-4.32363335589142,17.993509355342763,15.81767447383263,24.214596423392944,6.379573898920417,-0.42121925205970134
Cypress Hills,Brooklyn,J,1,POINT (-73.87255 40.689941),0,0,0,0,0,0,0,0,1,1.8169112508735148,7.783118631032495,9.121518212427302,4.8091239354416055,-0.278632968440895,6.018054162487441,-10.898762273804598,12.612663467870918,26.084142394822003,17.065948855989248,3.9940461423964275,-1.8562099230252538
DeKalb Av,Brooklyn,B Q R,3,POINT (-73.981824 40.690635),0,0,1,0,1,0,0,0,0,27.433883820302572,14.316691664881079,13.793103448275861,4.701920109490521,0.07594137074137253,1.1276268580215068,-5.575104727707959,12.241600576118769,31.403647223136915,24.929421873082116,5.2868518236124835,-1.5287344469894992
DeKalb Av,Brooklyn,L,1,POINT (-73.918425 40.703811),0,0,0,0,0,0,1,0,0,8.788843935611604,14.316691664881079,13.793103448275861,4.701920109490521,0.07594137074137253,1.1276268580215068,-5.575104727707959,12.241600576118769,31.403647223136915,24.929421873082116,5.2868518236124835,-1.5287344469894992
Delancey St / Essex St,Manhattan,F J M Z,4,POINT (-73.9877755 40.718463),0,0,1,0,0,0,0,0,1,3.676501625089697,4.5309627990955965,-2.8249258160237387,-5.815237249578621,-0.14715034645033098,3.3538289547233378,-10.195797516714421,-6.436472498477776,19.103891507446498,18.77883310719131,0.23929150634400737,0.1560659909511264
Ditmas Av,Brooklyn,F,1,POINT (-73.978172 40.636119),0,0,1,0,0,0,0,0,0,-16.5098374679213,29.485725678824657,11.411099573093344,-1.8740854409621532,-0.05745885109813553,1.0844306738961866,-20.057987822557262,-4.424994250618904,19.28464533293579,17.334710743801654,-1.930964073858936,-1.6006969218852918
Dyckman St,Manhattan,1,1,POINT (-73.925536 40.860531),0,1,0,0,0,0,0,0,0,6.6727605118829985,7.258522253013256,5.641421947449768,2.753750558921936,0.936002584816964,0.23843586075346412,-9.229744136460555,10.911979994269192,16.736554640355887,18.28449328449329,4.867211699588686,0.2632276768236741
Dyckman St,Manhattan,A,1,POINT (-73.927271 40.865491),1,0,0,0,0,0,0,0,0,-1.220070154033857,7.258522253013256,5.641421947449768,2.753750558921936,0.936002584816964,0.23843586075346412,-9.229744136460555,10.911979994269192,16.736554640355887,18.28449328449329,4.867211699588686,0.2632276768236741
E 105 St,Brooklyn,L,1,POINT (-73.899485 40.650573),0,0,0,0,0,0,1,0,0,-0.5238344683080147,17.852150316585806,7.90899241603467,-1.7530049772384513,-0.18454184858376355,9.294199860237605,-18.201933860749904,7.524322810947015,6.476528806625895,2.091439688715953,6.732487158490286,-0.522111897088462
E 143 St - St Mary's St,Bronx,6,1,POINT (-73.907657 40.808719),0,0,0,1,0,0,0,0,0,11.85510428100988,22.575059521969017,4.709418837675351,3.8448600645855757,-1.2157387384802099,3.7887485648679853,-1.7053268543137434,12.986104168749375,7.189456631201016,19.764011799410035,3.2303370786516856,-0.18527090725234396
E 149 St,Bronx,6,1,POINT (-73.904098 40.812118),0,0,0,1,0,0,0,0,0,5.720524017467249,24.013518450858605,7.5383171723490765,4.579249746535992,-0.2847521088475857,4.520547945205481,-0.23979046002877485,10.315325337270686,10.13999828222967,16.882183908045974,4.9885190885922635,-0.321703527647188
E 180 St,Bronx,2 5,2,POINT (-73.873488 40.841894),0,1,0,1,0,0,0,0,0,2.4560902470369843,15.670477074281857,8.018433179723502,1.3372802704211988,-0.035465761863306966,4.493207941483828,0.1991465149359886,4.8039300930353885,11.977574421840565,12.875672255615298,1.7014953346095665,-0.9750264649100782
East Broadway,Manhattan,F,1,POINT (-73.990173 40.713715),0,0,1,0,0,0,0,0,0,4.459174450135583,8.732224889933482,-3.8994278831677205,-2.958254306299075,0.5967312468249442,6.306937631394534,-14.942597109035752,-5.36353591160221,24.77087359195285,28.383190883190885,2.9059643012625163,-0.3634637363156279
Eastchester - Dyre Av,Bronx,5,1,POINT (-73.830834 40.8883),0,0,0,1,0,0,0,0,0,-8.932902182700081,-5.579061895551257,11.65644171779141,1.6224525650035138,1.3689983779930692,-0.9708737864077808,-3.1688963210702337,12.346705466638952,16.736458963270614,14.97005988023952,2.92542041272651,-0.30298730935244267
Eastern Pkwy - Brooklyn Museum,Brooklyn,2 3,2,POINT (-73.964375 40.671987),0,1,0,0,0,0,0,0,0,-6.095585257189145,15.980221788279977,14.743035127184633,3.2123960695389266,-0.008550166697418593,1.9130434782608803,-25.605577689243024,11.657426657426658,31.4135903368926,24.29442632250744,3.1238316455998283,-0.8023986120126891
Elder Av,Bronx,6,1,POINT (-73.879159 40.828584),0,0,0,1,0,0,0,0,0,-0.8467931629292771,18.686656671664167,8.110119047619047,1.7408187172828482,-0.48571701501192166,4.604409857328175,-4.42512282189941,8.009470462551251,10.146611062208697,14.151547491995723,2.9934833366245774,-1.4340802133755548
Elmhurst Av,Queens,M R,2,POINT (-73.882017 40.742454),0,0,1,0,1,0,0,0,0,-8.340075016547768,9.051816813588475,5.615292712066906,-2.637914749090617,-0.04992845196133411,7.713248638838483,-27.350537082209954,-10.502588563783375,12.541371481714478,13.521850899742924,0.7148154916103234,-1.70272183746778
Euclid Av,Brooklyn,A C,2,POINT (-73.872106 40.675377),1,0,0,0,0,0,0,0,0,-2.178921098099443,0.07461891056390577,8.179723502304148,5.964105813741179,0.03512126344281663,6.557377049180328,-12.104944151008745,15.261912112792015,16.117905299466916,11.307420494699647,8.555568609022558,-0.9605239839899693
Far Rockaway - Mott Av,Queens,A,1,POINT (-73.755405 40.603995),1,0,0,0,0,0,0,0,0,67.29536024141834,24.599954924498533,3.5294117647058822,9.826324663207346,0.013079238475610655,-0.3205128205128137,-8.701957940536621,11.171259842519685,17.097617295541628,18.57707509881423,4.279385427467245,1.3683869920709024
Flatbush Av - Brooklyn College,Brooklyn,2 5,2,POINT (-73.947642 40.632836),0,1,0,1,0,0,0,0,0,-9.92662139373775,13.287308019410677,7.970040330324562,1.3514834248575216,0.4241005954852217,1.5525758645024823,-14.406730990121755,5.267901852779168,17.15658185751849,18.38170624450308,3.655830377245412,0.41571019301352985
Flushing - Main St,Queens,7,1,POINT (-73.83003 40.7596),0,0,0,0,0,1,0,0,0,-7.511214487456389,27.06797706797707,17.420917209020736,0.41908980322581946,1.3452897639973704,4.411764705882342,-20.421380554189213,-4.361946001018849,-1.4209829333253923,10.486703462117404,1.8045094484260737,0.811397372481959
Flushing Av,Brooklyn,G,1,POINT (-73.950234 40.700377),0,0,0,0,0,0,0,1,0,24.27307206068268,20.369648196074262,16.555255297966152,7.5075398535114175,-0.14273233623556258,2.100271002710018,-0.889605085980442,16.248110041671275,33.573618978661784,31.21703457706585,7.207430092140632,-0.808812821966931
Flushing Av,Brooklyn,J M,2,POINT (-73.941126 40.70026),0,0,1,0,0,0,0,0,1,-9.045280960174578,20.369648196074262,16.555255297966152,7.5075398535114175,-0.14273233623556258,2.100271002710018,-0.889605085980442,16.248110041671275,33.573618978661784,31.21703457706585,7.207430092140632,-0.808812821966931
Fordham Rd,Bronx,4,1,POINT (-73.901034 40.862803),0,0,0,1,0,0,0,0,0,-17.224080267558527,14.744501586606852,5.386088066368858,6.169607730912202,-0.008612375007654993,0.7127583749109027,-4.879476584022038,14.160152833080245,11.774506774948152,13.825418553227339,4.201899687246612,0.6578802764306224
Fordham Rd,Bronx,B D,2,POINT (-73.897749 40.861296),0,0,1,0,0,0,0,0,0,-4.3525846102037375,14.744501586606852,5.386088066368858,6.169607730912202,-0.008612375007654993,0.7127583749109027,-4.879476584022038,14.160152833080245,11.774506774948152,13.825418553227339,4.201899687246612,0.6578802764306224
Forest Av,Queens,M,1,POINT (-73.903077 40.704423),0,0,1,0,0,0,0,0,0,-23.86058981233244,31.453619239426605,13.284518828451883,0.755535752339255,-0.2632053054585026,2.496099843993773,-17.179554390563563,14.561749506952593,35.65059064834213,19.781553398058254,1.3334293066527505,-2.3927647730848545
Forest Hills - 71 Av,Queens,E F M R,4,POINT (-73.844521 40.721691),1,0,1,0,1,0,0,0,0,-4.021206001154068,43.62013791860098,1.8361581920903955,5.348567168886277,0.6590043711537374,1.425178147268412,-22.83609576427256,-0.2939965896395602,11.863888888888889,15.476984656437626,1.7916907097518753,-0.7750938598915347
Fort Hamilton Pkwy,Brooklyn,D,1,POINT (-73.994304 40.640914),0,0,1,0,0,0,0,0,0,-1.2048192771084338,18.23440781663775,11.489173663278834,-2.44861823106775,0.47990025047496276,3.6662452591655987,-25.01479339488874,-2.8930381236758307,25.97712757874963,20.11991164405174,-1.5173651630845946,-1.8343177012862366
Fort Hamilton Pkwy,Brooklyn,N,1,POINT (-74.005351 40.631386),0,0,0,0,1,0,0,0,0,-54.05174864941712,18.23440781663775,11.489173663278834,-2.44861823106775,0.47990025047496276,3.6662452591655987,-25.01479339488874,-2.8930381236758307,25.97712757874963,20.11991164405174,-1.5173651630845946,-1.8343177012862366
Fort Hamilton Pkwy,Brooklyn,F G,2,POINT (-73.975776 40.650782),0,0,1,0,0,0,0,1,0,4.990056047730971,18.23440781663775,11.489173663278834,-2.44861823106775,0.47990025047496276,3.6662452591655987,-25.01479339488874,-2.8930381236758307,25.97712757874963,20.11991164405174,-1.5173651630845946,-1.8343177012862366
Franklin Av,Brooklyn,C S,2,POINT (-73.95633749999999 40.680988),1,0,0,0,0,0,0,0,0,2.1037417697125425,34.32767966427697,23.94093439845074,3.711123760802549,-0.1513486495397509,1.3921113689095246,-23.334281447770746,19.0722023406519,33.406998440033036,25.445625511038433,3.8212793113914594,-0.29406255331652087
Franklin Av,Brooklyn,2 3 4 5 S,5,POINT (-73.958131 40.670682),0,1,0,1,0,0,0,0,0,-7.5689381933438975,34.32767966427697,23.94093439845074,3.711123760802549,-0.1513486495397509,1.3921113689095246,-23.334281447770746,19.0722023406519,33.406998440033036,25.445625511038433,3.8212793113914594,-0.29406255331652087
Franklin St,Manhattan,1,1,POINT (-74.006886 40.719318),0,1,0,0,0,0,0,0,0,2.0257510729613735,12.347574822972675,-3.999162479061977,2.285719227542787,0.7398003339113557,4.915662650602397,-17.949963565703182,-0.7905138339920948,16.68049478130742,43.48714139819887,3.2742551566080977,-2.1807879079693504
Freeman St,Bronx,2 5,2,POINT (-73.891865 40.829993),0,1,0,1,0,0,0,0,0,-6.530869382612348,15.495816160859249,11.337209302325581,4.3690552446791795,0.10992643678285896,4.989885367498291,-2.9242412813356466,9.477545077836263,11.636656384259144,12.590899646789936,4.513183268620448,-0.42562501169883804
Fresh Pond Rd,Queens,M,1,POINT (-73.895877 40.706186),0,0,1,0,0,0,0,0,0,-11.569473092068254,11.888859203847181,11.53691004437273,6.928203193763361,-0.08469498495126127,-0.38265306122450427,-7.91411518486939,14.932992980216975,28.545614296845212,16.26552795031056,1.3982263594399433,-2.8935543653725526
Fulton St,Brooklyn,G,1,POINT (-73.975375 40.687119),0,0,0,0,0,0,0,1,0,28.035630567276137,11.800245314710041,3.694194089289457,9.547791182636853,1.0481216852811115,4.209215442092148,-13.66068845820075,7.275834445927903,25.453743114807416,50.68014177603221,7.829633744511494,-1.2329261237407518
Fulton St,Manhattan,A C J Z 2 3 4 5,8,POINT (-74.00783824999999 40.71008875),1,1,0,1,0,0,0,0,1,44.25776826298072,11.800245314710041,3.694194089289457,9.547791182636853,1.0481216852811115,4.209215442092148,-13.66068845820075,7.275834445927903,25.453743114807416,50.68014177603221,7.829633744511494,-1.2329261237407518
Gates Av,Brooklyn,J Z,2,POINT (-73.92227 40.68963),0,0,0,0,0,0,0,0,1,20.936822803800634,31.958274063537225,17.424975798644724,4.213917685253557,-0.9418224906614925,3.134796238244503,-0.8453417035240406,20.512492460658343,19.91277024808891,17.28589420654912,7.893918988915363,-0.749812179124032
Graham Av,Brooklyn,L,1,POINT (-73.944053 40.714565),0,0,0,0,0,0,1,0,0,-1.7462509865824785,20.573041486925494,14.23810966373826,4.6566588520003025,-0.17967868467088088,3.388429752066111,-16.014815744867853,16.62679857196091,36.00474604217961,33.935018050541515,5.619358192731226,-0.12603274988738367
Grand Army Plaza,Brooklyn,2 3,2,POINT (-73.971046 40.675235),0,1,0,0,0,0,0,0,0,-10.885197123729235,11.51112419565126,11.457858769931663,4.092170981306361,0.32805195446082847,2.7911453320500534,-34.46586844969678,3.852176079143091,30.27661212942334,23.723536737235367,2.9311775570843484,-1.5000482128282755
Grand Av - Newtown,Queens,M R,2,POINT (-73.877223 40.737015),0,0,1,0,1,0,0,0,0,1.0438299267679527,6.164383561643835,8.763345195729537,-2.343292759721739,0.9809790099554572,1.633165829145743,-18.322623166913825,-10.189648702479577,14.034550251042466,12.429801572444777,-0.006185184421582171,-1.7677478790206314
Grand Central - 42 St,Manhattan,S 4 5 6 7,5,POINT (-73.97735933333333 40.751992),0,0,0,1,0,1,0,0,0,0.9645069250817296,9.48894927613393,-3.0198264305369364,7.611919597132127,-1.2240156368757193,3.295851105079491,-13.906362545018009,9.726716479378714,17.745476174416396,24.308213129231675,6.731351886611193,-1.041601691519789
Grand St,Brooklyn,L,1,POINT (-73.94067 40.711926),0,0,0,0,0,0,1,0,0,-6.448146157979581,10.163623876984664,1.9472525832804863,0.13380059678731937,-0.2358862440474896,4.340704340704319,-12.926342000115815,4.884432656154361,22.431280461330555,33.514759556893125,3.341968488493724,-0.1113856988456785
Grand St,Manhattan,B D,2,POINT (-73.993753 40.718267),0,0,1,0,0,0,0,0,0,-1.4640302902818678,10.163623876984664,1.9472525832804863,0.13380059678731937,-0.2358862440474896,4.340704340704319,-12.926342000115815,4.884432656154361,22.431280461330555,33.514759556893125,3.341968488493724,-0.1113856988456785
Grant Av,Brooklyn,A,1,POINT (-73.86505 40.677044),1,0,0,0,0,0,0,0,0,-5.964912280701754,3.6934511395093095,8.004509582863585,3.257181428176658,-0.1791852395162663,5.698324022346367,-9.065660752777317,5.143375367075488,15.539676676989526,14.701354679802956,2.245160619336722,0.2800884292380901
Greenpoint Av,Brooklyn,G,1,POINT (-73.954449 40.731352),0,0,0,0,0,0,0,1,0,12.386242760902967,10.696105879358615,17.045454545454543,6.745451354355585,-1.1248616842850168,3.2640949554895973,-27.806286080821042,14.5638574541365,33.53049153579441,36.908077994428965,0.8432432432432432,1.7641206039529123
Gun Hill Rd,Bronx,5,1,POINT (-73.846384 40.869526),0,0,0,1,0,0,0,0,0,-10.663112295901367,175.43927081045464,6.435100548446069,3.7366395895681914,-0.6954832430859481,9.645390070922003,-9.397221310578711,6.209806326902346,5.365842055185538,13.928571428571429,1.4092557986149281,-1.4070705851970233
Gun Hill Rd,Bronx,2 5,2,POINT (-73.866256 40.87785),0,1,0,1,0,0,0,0,0,-5.572966344188582,175.43927081045464,6.435100548446069,3.7366395895681914,-0.6954832430859481,9.645390070922003,-9.397221310578711,6.209806326902346,5.365842055185538,13.928571428571429,1.4092557986149281,-1.4070705851970233
Halsey St,Brooklyn,J,1,POINT (-73.916559 40.68637),0,0,0,0,0,0,0,0,1,13.333333333333334,30.478232085999814,15.401102265768523,2.3429291868039503,-0.6894297221335832,3.601981089599289,-6.693080930369066,18.102088788383718,25.56639459966137,18.516617477223146,6.343355255334912,-1.3459724930649508
Halsey St,Queens,L,1,POINT (-73.904084 40.695602),0,0,0,0,0,0,1,0,0,14.75095785440613,30.478232085999814,15.401102265768523,2.3429291868039503,-0.6894297221335832,3.601981089599289,-6.693080930369066,18.102088788383718,25.56639459966137,18.516617477223146,6.343355255334912,-1.3459724930649508
Harlem - 148 St,Manhattan,3,1,POINT (-73.93647 40.82388),0,1,0,0,0,0,0,0,0,7.493403693931398,56.48275695401049,4.910528506034124,4.075866114821772,-0.2014066260972891,2.074842534271961,-14.43559821136438,15.218861831194902,25.483994312718792,20.038935756002594,5.418701974890478,0.030824815679530992
Hewes St,Brooklyn,J M,2,POINT (-73.953431 40.70687),0,0,1,0,0,0,0,0,1,-2.693249387897866,16.668251402491205,13.968193140448362,8.833414448250213,0.28949266418232256,2.6285714285714255,-6.888125238640702,15.732077764277037,36.839168991215296,35.390946502057616,7.877935036691593,-0.8848043473539624
High St,Brooklyn,A C,2,POINT (-73.990531 40.699337),1,0,0,0,0,0,0,0,0,36.29855495161077,2.6019793302413907,10.217983651226158,14.917319089778298,1.5579980502280266,0.0,-1.0407993338884263,14.717039163420134,31.06565026371253,34.18708240534521,10.440093407580385,0.5135360346389062
Houston St,Manhattan,1,1,POINT (-74.005367 40.728251),0,1,0,0,0,0,0,0,0,-0.2414844941535333,6.1750004680158,-3.829338951804056,-2.2217137151297037,-0.8463314892806773,2.176339285714289,-7.382796575621688,-3.159538862030495,22.33987972580849,17.548344076461447,-0.009622029198484969,-2.280234935588832
Howard Beach - JFK Airport,Queens,A,1,POINT (-73.830301 40.660476),1,0,0,0,0,0,0,0,0,-32.09975864843121,-0.6016648809033215,9.14020139426801,1.941476749700131,-1.0121333798788323,4.344122657580927,-7.133421400264201,2.224325603407477,12.874917862517748,13.799019607843144,-1.8926044123768557,0.7931187735079559
Hoyt - Schermerhorn Sts,Brooklyn,A C G,3,POINT (-73.985001 40.688484),1,0,0,0,0,0,0,1,0,9.745939192003332,9.309711881535257,12.125403411710465,10.284652449675837,1.1497316327248708,0.8908685968819727,-3.640392529281418,6.354107697322149,29.719453636039496,23.439531859557867,6.563677373016972,-1.6743003637881504
Hoyt St,Brooklyn,A C,2,POINT (-73.985065 40.690545),1,0,0,0,0,0,0,0,0,4.221120624906114,7.247113163972287,12.308839985080194,10.14019068277919,1.2421281457829503,0.6036217303823023,-2.2658274713069235,8.034074896451598,30.257436271792855,28.264208909370193,7.683497184308486,-0.6831016275910207
Hunters Point Av,Queens,7,1,POINT (-73.948916 40.742216),0,0,0,0,0,1,0,0,0,12.578125000000002,7.8804549847594965,9.23413566739606,14.65524056476987,-0.7762204127334082,2.3162134944612256,-22.8486646884273,26.31160572337043,26.331773332432263,46.15218331171638,20.536585365853657,1.341088734900775
Hunts Point Av,Bronx,6,1,POINT (-73.890549 40.820948),0,0,0,1,0,0,0,0,0,3.1151419558359623,21.65438122923588,8.113804004214963,2.001500242686317,-0.8747880714350731,4.83976455199477,-4.16682522165988,7.126867190361838,9.860331173506122,16.7516064701972,3.011256213454869,-1.2200983557621226
